start,end,id,species,sr,db
8/24/2019 0:00:00,8/24/2019 1:00:00,1001,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/24/2019 1:00:00,8/24/2019 2:00:00,1002,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/24/2019 2:00:00,8/24/2019 3:00:00,1003,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/24/2019 3:00:00,8/24/2019 4:00:00,1004,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/24/2019 4:00:00,8/24/2019 5:00:00,1005,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/24/2019 5:00:00,8/24/2019 6:00:00,1006,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/24/2019 18:00:00,8/24/2019 19:00:00,1007,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/24/2019 19:00:00,8/24/2019 20:00:00,1008,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/24/2019 20:00:00,8/24/2019 21:00:00,1009,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/24/2019 21:00:00,8/24/2019 22:00:00,1010,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/24/2019 22:00:00,8/24/2019 23:00:00,1011,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/24/2019 23:00:00,8/25/2019 0:00:00,1012,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/31/2019 12:00:00,8/31/2019 13:00:00,1013,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/31/2019 13:00:00,8/31/2019 14:00:00,1014,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/31/2019 14:00:00,8/31/2019 15:00:00,1015,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/31/2019 15:00:00,8/31/2019 16:00:00,1016,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/31/2019 16:00:00,8/31/2019 17:00:00,1017,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
8/31/2019 17:00:00,8/31/2019 18:00:00,1018,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
9/4/2019 0:00,9/4/2019 1:00:00,1019,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
9/4/2019 1:00,9/4/2019 2:00:00,1020,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
9/4/2019 2:00,9/4/2019 3:00:00,1021,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
9/4/2019 3:00,9/4/2019 4:00:00,1022,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
9/4/2019 4:00,9/4/2019 5:00:00,1023,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
9/4/2019 5:00,9/4/2019 6:00:00,1024,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
9/12/2019 18:00:00,9/12/2019 19:00:00,1025,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
9/12/2019 19:00:00,9/12/2019 20:00:00,1026,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
9/12/2019 20:00,9/12/2019 21:00:00,1027,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
9/12/2019 21:00:00,9/12/2019 22:00:00,1028,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
9/12/2019 22:00,9/12/2019 23:00:00,1029,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
9/12/2019 23:00:00,9/13/2019 0:00:00,1030,NOISE,144000,PAM20103_Zahn_narluga_noise_20kHztrigger.sqlite3
